metesdescriptionlineid	metesdescription	metesdescriptionline	thencepoint	northsouth	degree	eastwest	foot	topoint	curveleftright	curveradiusfoot	curvetangent	manualxchange	manualychange	metesdescriptionlinenotes	curveinternalangle
87981	8109	4	along the same	N	71.033333333333	E	178.72	corner of the said Borough lands		\N	0	\N	\N		\N
87982	8109	5	along the same	N	15.7	E	245.5	beginning		\N	0	\N	\N		\N
87983	8110	1	so up the said Creek the several Courses thereof		\N		\N	Mouth of a certain Branch lying on the west side of the said Creek a little above William Harrisons Saw Mill		\N	0	\N	\N		\N
87984	8110	2	the several Courses thereof		\N		\N	its Head		\N	0	\N	\N		\N
87985	8110	3	direct Course		\N		\N	Northernmost Corner of Robert Zane Senr Plantation		\N	0	\N	\N		\N
87986	8110	4	down the division line between the said Robert Zane Senior +  John Mullica's Plantations		\N		\N	Raccoon Creek		\N	0	\N	\N		\N
87987	8110	5	up the several Courses of the said Creek		\N		\N	Head thereof		\N	0	\N	\N		\N
87988	8110	6	in a direct Line parralell to the line which divides the Countys of Gloucester and Salem		\N		\N	untill it meets wth. Line line of Egg Harbour Township		\N	0	\N	\N		\N
87989	8111	1	in a southeasterly direction	S	\N	E	\N	point in the middle of the great road leading from James Ramsey's residence to the residence of Morris E. Alpaugh, which point is directly opposite the northeastern corner of the dwelling house of William Alpaugh, leaving said Alpaugh in the township of Clinton		\N	0	\N	\N		\N
87990	8111	2	in a direct line a southeasterly direction	S	\N	E	\N	middle of the arch bridge over Cold Brook, in a line between the townships of Tewksbury and Readington		\N	0	\N	\N		\N
87991	8112	1	following the course of said lines in their several courses		\N		\N	where it intersects with the shore road		\N	0	\N	\N		\N
87992	8112	2	along said road		\N		\N	road leading from Jonathan Babcock's to Absalom Doughty's mill		\N	0	\N	\N		\N
87993	8112	3	along said road		\N		\N	where it intersects the road leading from Pleasantville to said mill		\N	0	\N	\N		\N
87994	8112	4	in a northwest course	N	\N	W	\N	stake which stands in a southwest course from where the road leading from Absecom to Egg Harbor City crosses Clem's branch		\N	0	\N	\N		\N
87995	8112	5	northeast	N	\N	E	\N	stake which stands in a west course from the line running between the lands of Daniel Steelman and Ezra Conover		\N	0	\N	\N		\N
87996	8112	6	following the course of said line		\N		\N	stake at the upland and meadow edge		\N	0	\N	\N		\N
87997	8112	7	southeast	S	\N	E	\N	bay or sounds		\N	0	\N	\N		\N
87998	8112	8	along said bay or sounds, following the several courses		\N		\N	place of beginning		\N	0	\N	\N		\N
87999	8113	1	northwesterly along the boundary line between said borough and said township	N	\N	W	\N	Morris canal		\N	0	\N	\N		\N
88000	8113	2	northeasterly along said canal	N	\N	E	\N	centre of the first waste weir thereon, west of the road leading from Hope to Hackettstown		\N	0	\N	\N		\N
88001	8113	3	easterly		\N	E	\N	centre of the north end of the culvert on the Morris and Essex railroad across Trout brook		\N	0	\N	\N		\N
88002	8113	4	down the middle of Trout brook, the several courses thereof		\N		\N	middle of the Musconetcong creek aforesaid		\N	0	\N	\N		\N
88003	8113	5	down the middle of said creek, the several courses thereof		\N		\N	place of beginning		\N	0	\N	\N		\N
88004	8114	1	in a straight westwardly course through the intersection of the public roads leading from Moorestown to Marlton and from Fellowship to Evesboro		\N	W	\N	dividing line of the counties of Burlington and Camden		\N	0	\N	\N		\N
88005	8114	2	following the line of said counties a northwestwardly course	N	\N	W	\N	line of the township of Chester		\N	0	\N	\N		\N
88006	8114	3	following the line of the township of Chester		\N		\N	middle of the Rancocas creek		\N	0	\N	\N		\N
88007	8114	4	up the middle of the said Rancocas creek		\N		\N	line of the township of Lumberton		\N	0	\N	\N		\N
88008	8114	5	southward following the line of the township of Lumberton	S	\N		\N	line of the township of Medford		\N	0	\N	\N		\N
88009	8114	6	along the line of the township of Medford		\N		\N	place of beginning		\N	0	\N	\N		\N
88010	8115	1	up the middle of Devil's brook the several courses thereof		\N		\N	middle of the highway running from Gray's Mills to Plainsboro		\N	0	\N	\N		\N
88011	8115	2	in an easterly direction		\N	E	\N	village of Plainsboro		\N	0	\N	\N		\N
88012	8115	3	along the middle of the road leading from Plainsboro to Scott's Corner, and following said road		\N		\N	until it intersects the Cranbury and New Brunswick turnpike		\N	0	\N	\N		\N
88013	8115	4	easterly along the new road		\N	E	\N	until it intersects the public road leading from the village of Washington to Cranbury		\N	0	\N	\N		\N
88014	8115	5	northeasterly along said road	N	\N	E	\N	Pleasant Hill school house		\N	0	\N	\N		\N
88015	8115	6	easterly along the middle of a new road		\N	E	\N	bend in the same by the dwelling house of Timothy McCartey		\N	0	\N	\N		\N
88016	8115	7	southerly direct	S	\N		\N	point where the public road crosses the Camden and Amboy railroad, near the dwelling house of John S. Dey		\N	0	\N	\N		\N
88017	8115	8	southwesterly along the Camden and Amboy railroad	S	\N	W	\N	high bridge on the public road leading from Cranbury village to Cranbury station		\N	0	\N	\N		\N
88018	8115	9	southerly following the middle of the most direct public road leading from the said high bridge to Wyckoff's Mills	S	\N		\N	where it strikes the public road leading from said Wyckoff's Mills to the Red Tavern		\N	0	\N	\N		\N
88019	8115	10	due south course (as the needle now points)	S	1e-13	E	\N	channel of Wyckoff's mill pond, which is the Millstone river		\N	0	\N	\N		\N
88020	8115	11	following the middle of the said Millstone river the several courses thereof		\N		\N	place of beginning		\N	0	\N	\N		\N
88021	8116	1	up the said creek, the several and many courses thereof		\N		\N	middle of the bridge on the Old York road, crossing said creek		\N	0	\N	\N		\N
88022	8116	2	on a southeasterly course	S	\N	E	\N	middle of a bridge, commonly called Bunting's bridge, over the Assiscunk creek, on the road leading from Jacksonville to Bustleton		\N	0	\N	\N		\N
88023	8116	3	down the said creek the several and many courses thereof		\N		\N	corner of Burlington township		\N	0	\N	\N		\N
88024	8116	4	westwardly along the said line of Burlington township		\N	W	\N	river Delaware		\N	0	\N	\N		\N
88025	8116	5	up the said river, the several and many courses thereof		\N		\N	place of beginning		\N	0	\N	\N		\N
88026	8117	1	southeasterly along said line	S	\N	E	\N	Morris canal		\N	0	\N	\N		\N
88027	8117	2	along the southerly line of the Morris canal		\N		\N	New York bay		\N	0	\N	\N		\N
88028	8117	3	into said bay at right angles thereto		\N		\N	boundary line between the states of New Jersey and New York		\N	0	\N	\N		\N
88029	8117	4	along said boundary line, through New York bay and the Kill von Kull into Newark bay		\N		\N	as far as the boundary of said county extends		\N	0	\N	\N		\N
88030	8117	5	along said boundary line in Newark bay		\N		\N	place of beginning		\N	0	\N	\N		\N
88031	8118	1	in a direct line		\N		\N	where it now intersects the public road leading from old Boonton to Boonton		\N	0	\N	\N		\N
88032	8118	2	along the westerly side of said public road		\N		\N	where it intersects the Newark turnpike		\N	0	\N	\N		\N
88033	8118	3	in a direct line		\N		\N	farm bridge of John L. Kanouse, over the Morris canal		\N	0	\N	\N		\N
88034	8119	1	along the Bridgewater line and Warren		\N		\N	centre of the public road leading from Bound Brook to Washington Valley		\N	0	\N	\N		\N
88035	8119	2	straight line in a northeasterly course	N	\N	E	\N	point in the line of Union county, on the farm of Thomas Rogers, and is the corner of New Providence township		\N	0	\N	\N		\N
88036	8119	3	along the line of New Providence and Warren townships		\N		\N	point in the line of Westfield township		\N	0	\N	\N		\N
88037	8119	4	along that line and the line of Plainfield township		\N		\N	line of Piscataway township, in the county of Middlesex		\N	0	\N	\N		\N
88038	8119	5	along the line of said Piscataway township		\N		\N	aforesaid point in the centre of Green Brook, and place of beginning		\N	0	\N	\N		\N
88039	8120	1	along the middle of said creek and the boundary line of the city of Trenton		\N		\N	point which would meet Chambers street, if the same were extended to said creek		\N	0	\N	\N		\N
88040	8120	2	southerly along said extension of the line of Chambers street and along the westerly side of Chambers street and Dayton avenue	S	\N		\N	Pond Run road		\N	0	\N	\N		\N
88041	8120	3	along said road southwesterly	S	\N	W	\N	division line of lands of the Hamilton Land Association, and lands of the estate of Robert H. Wright		\N	0	\N	\N		\N
88042	8120	4	along said line southerly to and across the Crosswicks and Trenton turnpike and other lands	S	\N		\N	north side of Lalor street		\N	0	\N	\N		\N
88043	8120	5	along the north side of Lalor street		\N		\N	middle of the Delaware and Raritan canal		\N	0	\N	\N		\N
88044	8120	6	northerly along the middle of said canal	N	\N		\N	place of beginning		\N	0	\N	\N		\N
88045	8121	1	westerly, following the course of the said line, and the several courses thereof		\N	W	\N	where it intersects with the shore road		\N	0	\N	\N		\N
88046	8121	2	along the shore road		\N		\N	road leading from Jonathan Babcock's to Absalom Doughty's mill		\N	0	\N	\N		\N
88047	8121	3	westerly along the said road, the several courses thereof		\N	W	\N	where it intersects with the road leading from Pleasantville to said mills		\N	0	\N	\N		\N
88048	8121	4	in a northwest course	N	\N	W	\N	stake, which stands in a southwest course from where the road leading from Absecon to Egg Harbor City, crosses Clem's branch		\N	0	\N	\N		\N
88049	8121	5	in a course northeast	N	\N	E	\N	stake which stands in a northwest course from where the line dividing the lands of Daniel Steelman and Ezra Conover intersect the shore road		\N	0	\N	\N		\N
88050	8121	6	in a course southeast	S	\N	E	\N	shore road		\N	0	\N	\N		\N
88051	8121	7	following the line dividing the lands of Daniel Steelman and Ezra Conover		\N		\N	stake at the upland and meadow edge		\N	0	\N	\N		\N
88052	8121	8	southeast	S	\N	E	\N	bay or sound		\N	0	\N	\N		\N
88053	8121	9	along the said bay or sound, the several courses thereof		\N		\N	place of beginning		\N	0	\N	\N		\N
88054	8122	1	along the southerly line of said bridge, and of the track of said railroad company, as now laid or proposed to be laid by said company, easterly		\N	E	\N	present boundary line between the townships of Kearney and Harrison		\N	0	\N	\N		\N
88055	8122	2	following said boundary line in a southerly direction	S	\N		\N	Passaic river		\N	0	\N	\N		\N
88056	8122	3	up the Passaic river, following the boundary lines between the counties of Essex and Hudson		\N		\N	place of beginning		\N	0	\N	\N		\N
88057	7763	1	eastwardly		\N	E	\N	mouth of said creek		\N	0	\N	\N		\N
88058	7763	2	up the same, the several courses thereof		\N		\N	bridge over said creek, in the Clement's bridge road, where the townships of Union and Gloucester corner		\N	0	\N	\N		\N
88059	7763	3	up the middle of said road		\N		\N	line between the counties of Burlington and Gloucester; near Marmaduke B. Hopkin's mill		\N	0	\N	\N		\N
88060	7763	4	along the line between the said counties of Burlington and Gloucester		\N		\N	line between the States of New Jersey and Pennsylvania, in the river Delaware		\N	0	\N	\N		\N
88061	7763	5	down said line		\N		\N	place of beginning		\N	0	\N	\N		\N
88062	8127	1	in an easterly direction		\N	E	\N	Methodist Episcopal Church, at the mile hole		\N	0	\N	\N		\N
88063	8127	2	in nearly the same direction		\N		\N	point on the Spruce run, at or near the mouth of the creek, nearly opposite Thomas Banghart's house, on a line between Bethlehem and Lebanon townships		\N	0	\N	\N		\N
88064	8128	1	southerly along the center of Broad Street	S	\N		\N	intersection of the center line of Newman Springs Road and Broad Street		\N	0	\N	\N		\N
88065	8128	2	westwardly along the center line of said Newman Springs Road		\N	W	\N	center of the North Shrewsbury River		\N	0	\N	\N		\N
88066	8128	3	along the center line of said river		\N		\N	present boundary line of the Borough of Red Bank at or near the junction of Beech Street and the North Shrewsbury River		\N	0	\N	\N		\N
88067	8128	4	eastwardly along the present boundary line of the Borough of Red Bank		\N	E	\N	point or place of beginning		\N	0	\N	\N		\N
88068	8129	1	along the Northeasterly boundary of said Clinton Township Westerly		\N	W	\N	middle of Irvington Avenue (or Clinton Avenue West)		\N	0	\N	\N		\N
88069	8129	2	in a straight line, Northeasterly	N	\N	E	\N	point on the Southeasterly boundary line of the Village of South Orange, distant one hundred feet Northwesterly from the Northwesterly line of Holland Avenue West		\N	0	\N	\N		\N
88070	8129	3	along said Southeasterly boundary of said Village Easterly	S	\N	E	\N	middle of South Orange Avenue		\N	0	\N	\N		\N
88071	8129	4	still along said boundary line Northeasterly	N	\N	E	\N	Southerly line of East Orange Township		\N	0	\N	\N		\N
88072	8129	5	along said East Orange line, Southeasterly	S	\N	E	\N	corner in Tremont Avenue		\N	0	\N	\N		\N
88073	8129	6	along said line Southwesterly	S	\N	W	\N	middle of South Orange Avenue		\N	0	\N	\N		\N
88074	8129	7	along the middle of said Avenue Southeasterly	S	\N	E	\N	another corner of said East Orange Township		\N	0	\N	\N		\N
88075	8129	8	along said East Orange line, Northeasterly	N	\N	E	\N	monument stone at another corner of said Township, Northwest of Union Avenue		\N	0	\N	\N		\N
88076	8129	9	along said East Orange line Easterly		\N	E	\N	line of the City of Newark		\N	0	\N	\N		\N
88077	8129	10	along said city line, which is parallel with South Twentieth Street and one hundred feet Northwest of the same, Southwesterly	S	\N	W	\N	middle of South Orange Avenue		\N	0	\N	\N		\N
88078	8129	11	along the middle thereof Southeasterly	S	\N	E	\N	place of Beginning		\N	0	\N	\N		\N
88079	8130	1	along middle line of Mt. Ephraim Pike	N	9.9416666666667	W	61.38	corner of lands of the West Collingswood Improvement Company		\N	0	\N	\N		\N
88080	8130	2	along the same	N	55.013055555556	E	182.66	stone corner to the same		\N	0	\N	\N		\N
88081	8130	3	still along lands of the said West Collingswood Improvement Company	N	78.452777777778	E	1338.91	stone corner to the same and being also a corner to the Champion School House lot, and also being a corner in the Westerly boundary of the Borough of Collingswood		\N	0	\N	\N		\N
88082	8130	4	along the Westerly boundary line of the Borough of Collingswood [...] diagonally crossing the Atlantic City Railroad	N	24.363888888889	W	1880	middle line of the North branch of Newton Creek, and being also in the boundary line of the Borough of Woodlynne		\N	0	\N	\N		\N
88083	8130	5	down the middle line of said North branch of Newton Creek Westwardly, Southwestwardly and Southwardly, partly along the boundary line of the Borough of Woodlyne, and partly along the boundary line of the City of Camden		\N		\N	line of lands of the Fairview Realty Company aforesaid		\N	0	-1647.7592983454	-1351.2696884045	-1	\N
88084	8130	6	along the same	S	31.45	E	75.2	corner to the same		\N	0	\N	\N		\N
88085	8130	7	still along lands of the said Fairview Realty Company	S	13.216666666667	W	615.12	another corner to the aforesaid Fairview Realty Company		\N	0	\N	\N		\N
88086	8130	8	still along the same	S	83.016666666667	E	1081.88	place of beginning		\N	0	\N	\N		\N
