sourcecitationeventid	sourcecitation	event	sourcecitationeventinclude
20153	292792	488	\N
20154	292793	449	\N
20155	292797	41	\N
20156	292798	1408	\N
20157	292799	1431	\N
20158	292800	1408	\N
20159	292801	212	\N
20160	292802	307	\N
20161	292803	276	\N
20162	292804	1766	\N
20163	292805	991	\N
20164	292806	2476	\N
20165	292807	1791	\N
20166	292808	4787	\N
20167	292809	4597	\N
20168	292810	3579	\N
20169	292811	2375	\N
20170	292812	1596	\N
20171	292813	2309	\N
20172	292814	3195	\N
20173	292815	3885	\N
20174	292816	4419	\N
20175	292817	3889	\N
20176	292818	2510	\N
20177	292819	3557	\N
20178	292820	3558	\N
20179	292821	3833	\N
20180	292822	2525	\N
20181	292823	5046	\N
20182	292824	547	\N
20183	292825	380	\N
20184	292827	230	\N
20185	292828	5957	\N
20186	292829	730	\N
20187	292830	5787	\N
20188	292833	5766	\N
20189	292834	2629	\N
20190	292835	889	\N
20191	292836	690	\N
20192	292837	1782	\N
20193	292838	2553	\N
20194	292839	2149	\N
20195	292840	780	\N
20196	292841	1782	\N
20197	292842	1171	\N
20198	292843	3629	\N
20199	292844	232	\N
20200	292845	917	f
20201	292846	3567	\N
20202	292847	3412	\N
20203	292848	185	\N
20204	292849	3853	\N
20205	292850	6185	\N
20206	292851	341	\N
20207	292852	3250	\N
20208	292853	3067	\N
20209	292854	531	\N
20210	292871	11746	\N
20211	292855	167	\N
20212	292856	5750	\N
20213	292857	1008	\N
20214	292858	4287	\N
20215	292859	3608	\N
20216	292860	3366	\N
20217	292861	218	\N
20218	292862	4375	\N
20219	292863	335	\N
20220	292868	1190	\N
20221	292873	1048	\N
20222	292874	11744	\N
20223	292875	11741	\N
20224	292877	11743	\N
20225	292878	11739	\N
20226	292879	11745	\N
20227	292880	1240	\N
20228	292882	11744	\N
20229	292883	11751	\N
20230	292890	11748	\N
20231	292891	11752	\N
20232	292892	1155	\N
20233	292893	1162	\N
20234	292898	11750	\N
20235	292900	11744	\N
20236	292901	11741	\N
20237	292902	11743	\N
20238	292903	11739	\N
20239	292904	11745	\N
20240	292905	1974	\N
20241	292906	4725	\N
20242	292907	5547	\N
20243	292908	3808	\N
20244	292909	7388	\N
20245	292910	1635	\N
20246	292911	3982	\N
20247	292912	3472	\N
20248	292913	2470	\N
20249	292916	777	\N
20250	292919	741	\N
20251	292921	777	\N
20252	292923	134	\N
20253	292924	515	\N
20254	292925	1175	\N
20255	292926	1497	\N
20256	292928	741	\N
20257	292929	984	\N
20258	292930	2897	\N
20259	292931	5537	\N
20260	292932	5372	\N
20261	292933	2052	\N
20262	292934	5390	\N
20263	292935	4680	\N
20264	292936	4755	\N
20265	292937	4297	\N
20266	292938	4452	\N
20267	292939	3151	\N
20268	292941	1192	\N
20269	292944	250	\N
20270	292945	705	\N
20271	292946	723	\N
20272	292947	2853	\N
20273	292948	574	\N
20274	292949	3602	\N
20275	292950	723	\N
20276	292951	574	\N
20277	292952	3602	\N
20278	292953	9600	\N
20279	292954	677	\N
20280	292955	3700	\N
20281	292956	1785	\N
20282	292957	4717	\N
20283	292958	1117	\N
20284	292959	2587	\N
20285	292960	1942	\N
20286	292961	5868	\N
20287	292962	3427	\N
20288	292963	2394	\N
20289	292964	1675	\N
20290	292966	1803	\N
20291	292969	415	\N
20292	292970	1249	\N
20293	292975	415	\N
20294	292978	14484	\N
20295	292980	3341	\N
20296	292981	5391	\N
20297	292982	3615	\N
20298	292983	2166	\N
20299	292984	2013	\N
20300	292985	3139	\N
20301	292986	3935	\N
20302	292987	3716	\N
20303	292988	2589	\N
20304	292989	4941	\N
20305	292990	3941	\N
20306	292991	2835	\N
20307	292992	2838	\N
20308	292993	2989	\N
20309	292994	2436	\N
20310	292995	2599	\N
20311	292996	2128	\N
20312	292997	1365	\N
20313	292998	3189	\N
20314	292999	4483	\N
20315	293000	2730	\N
20316	293001	2734	\N
20317	293002	3678	\N
20318	293003	1473	\N
20319	293004	4424	\N
20320	293005	1762	\N
20321	293006	4818	\N
20322	293007	1585	\N
20323	293008	1926	\N
20324	293009	3904	\N
20325	293010	3628	\N
20326	293011	3104	\N
20327	293012	1389	\N
20328	293013	3798	\N
20329	293014	652	\N
20330	293015	2917	\N
20331	293016	2578	\N
20332	293019	1012	\N
20333	293021	1282	\N
20334	293022	822	\N
20335	293023	425	\N
20336	293024	549	\N
20337	293025	2373	\N
20338	293027	553	\N
20339	293028	569	\N
20340	293030	448	\N
20341	293031	3176	\N
20342	293032	1243	\N
20343	293033	662	\N
20344	293034	557	\N
20345	293035	734	\N
20346	293036	2501	\N
20347	293038	736	\N
20348	293039	1056	\N
20349	293041	610	\N
20350	293046	5587	\N
20351	293047	642	\N
20352	293049	1223	\N
20353	293052	1031	\N
20354	293053	1780	\N
20355	293054	2541	\N
20356	293055	1054	\N
20357	293056	315	\N
20358	293057	3009	\N
20359	293058	960	\N
20360	293059	330	\N
20361	293060	2402	\N
20362	293061	2862	\N
20363	293062	2958	\N
20364	293063	681	\N
20365	293064	627	\N
20366	293067	199	\N
20367	293068	658	\N
20368	293069	298	\N
20369	293070	660	\N
20370	293071	403	\N
20371	293072	1402	\N
20372	293073	287	\N
20373	293075	2378	\N
20374	293076	131	\N
20375	293077	288	\N
20376	293079	476	\N
20377	293080	466	\N
20378	293083	1566	\N
20379	293084	839	\N
20380	293085	2556	\N
20381	293086	95	\N
20382	293087	2646	\N
20383	293094	1424	\N
20384	293095	1378	\N
20385	293097	585	\N
20386	293100	1158	\N
20387	293102	750	\N
20388	293103	464	\N
20389	293105	2582	f
20390	293106	2636	f
20391	293107	2937	f
20392	293108	4616	f
20393	293109	3450	f
20394	293110	2744	f
20395	293111	1268	f
20396	293114	129	\N
20397	293119	11796	\N
20398	293126	11794	\N
20399	293127	5738	f
20400	293128	5095	f
20401	293129	825	f
20402	293130	2496	f
20404	293132	2780	f
20405	293133	2729	f
20406	293134	1133	f
20407	293135	190	f
20408	293136	1753	f
20410	293138	2346	f
20411	293139	1017	f
20412	293140	1772	f
20413	293141	1680	f
20414	293142	2231	f
20415	293143	428	f
20416	293145	1381	\N
20417	293147	874	\N
20418	293148	936	\N
20419	293149	878	\N
20420	293151	694	\N
20421	293152	1302	\N
20422	293153	936	\N
20423	293154	945	\N
20424	293156	936	\N
20425	293157	1030	\N
20426	293158	891	\N
20427	293159	1016	\N
20428	293160	1423	\N
20429	293161	1016	\N
20430	293162	1030	\N
20431	293168	4825	\N
20432	293172	782	\N
20433	293174	915	\N
20434	293175	4593	\N
20435	293176	5343	\N
20436	293177	92	\N
20437	293178	453	\N
20438	293179	672	\N
20439	293180	42	\N
20440	293181	930	\N
20441	293182	508	\N
20442	293183	170	\N
20443	293185	526	\N
20444	293186	508	\N
20445	293187	479	\N
20446	293188	82	\N
20447	293189	54	\N
20448	293190	3120	\N
20449	293191	2034	\N
20450	293192	5444	\N
20451	293193	210	\N
20452	293194	1445	\N
20453	293196	383	\N
20454	293197	9099	\N
20455	293199	848	\N
20456	293201	775	\N
20457	293202	373	\N
20458	293208	3047	f
20459	293209	988	f
20460	293210	4882	f
20461	293211	3650	f
20462	293212	935	f
20463	293213	2377	f
20464	293214	2438	f
20465	293215	2124	f
20466	293216	3775	f
20467	293217	2387	f
20468	293218	2204	f
20469	293219	3607	f
20470	293220	168	f
20471	293221	1982	f
20472	293222	3079	f
20473	293223	208	f
20474	293224	4031	f
20475	293225	3463	f
20476	293226	2616	f
20477	293227	4098	f
20478	293228	3027	f
20479	293229	2961	f
20480	293230	3697	f
20481	293231	2419	f
20482	293236	4901	\N
20483	293237	3140	\N
20484	293241	4901	\N
20485	293242	4490	\N
20486	293243	3906	\N
20487	293245	4490	\N
20488	293249	5192	\N
20489	293250	3255	\N
20490	293251	140	\N
20491	293256	2953	\N
20492	293257	3390	\N
20493	293258	2953	\N
20494	293260	5192	\N
20495	293261	3255	\N
20496	293264	3140	\N
20497	293265	140	\N
20498	293270	870	f
20499	293271	2101	f
20500	293272	862	\N
20501	293273	959	f
20502	293277	47	\N
20503	293278	1145	\N
20504	293280	959	f
20505	293281	4973	\N
20506	293282	2988	\N
20507	293283	2358	\N
20508	293284	1281	\N
20509	293285	1684	\N
20510	293286	2832	\N
20511	293287	1297	\N
20512	293288	1890	\N
20513	293289	2192	\N
20514	293290	1419	\N
20515	293291	4351	\N
20516	293292	4451	\N
20517	293293	2742	\N
20518	293294	2460	\N
20519	293295	4696	\N
20520	293296	3903	\N
20521	293297	3469	\N
20522	293298	4513	\N
20523	293299	3797	\N
20524	293300	5113	\N
20525	293301	3477	\N
20526	293317	2163	\N
20527	293319	5217	\N
20528	293320	6365	\N
20529	293321	4014	\N
20530	293322	4851	\N
20531	293323	4284	\N
20532	293324	1469	\N
20533	293325	225	\N
20534	293326	1633	\N
20535	293327	353	\N
20536	293328	2148	\N
20537	293329	2156	\N
20538	293330	1494	\N
20539	293331	1854	\N
20540	293332	503	\N
20541	293333	666	\N
20542	293334	3763	\N
20543	293335	3576	\N
20544	293336	492	\N
20545	293337	1058	\N
20546	293338	666	\N
20547	293339	172	\N
20548	293340	753	\N
20549	293341	145	\N
20550	293342	1252	\N
20551	293343	67	\N
20552	293344	2801	\N
20553	293345	2659	\N
20554	293346	241	\N
20555	293347	76	\N
20556	293349	753	\N
20557	293350	145	\N
20558	293351	1326	\N
20559	293352	3763	\N
20560	293353	3576	\N
20561	293354	1185	\N
20562	293355	2478	\N
20563	293356	379	\N
20564	293357	1708	\N
20565	293358	392	\N
20566	293359	413	\N
20567	293360	1815	\N
20568	293361	894	\N
20569	293362	896	\N
20570	293363	579	\N
20571	293364	103	\N
20572	293365	444	\N
20573	293366	381	\N
20574	293369	697	\N
20575	293370	86	\N
20576	293371	281	\N
20577	293372	1066	\N
20578	293373	1822	\N
20579	293374	513	\N
20580	293375	582	\N
20581	293377	227	\N
20582	293378	1822	\N
20583	293379	852	\N
20584	293381	1495	\N
20585	293383	911	\N
20586	293384	321	\N
20587	293385	4213	\N
20588	293386	2506	\N
20589	293387	929	\N
20590	293389	11716	\N
20591	293390	556	\N
20592	293391	193	\N
20593	293392	11717	\N
20594	293393	11716	\N
20595	293394	193	\N
20596	293395	1013	\N
20597	293396	1086	\N
20598	293397	11704	\N
20599	293398	3157	f
20600	293399	826	f
20601	293400	3669	f
20602	293401	1961	f
20603	293402	3975	f
20604	293403	4041	f
20605	293408	1947	f
20606	293415	1305	\N
20607	293425	1324	\N
20608	293429	4759	\N
20609	293430	1337	\N
20610	293431	1338	\N
20611	293432	4258	\N
20612	293433	1346	\N
20613	293434	5831	\N
20614	293435	2495	\N
20615	293436	2189	\N
20616	293437	2190	\N
20617	293438	3254	\N
20618	293439	3001	\N
20619	293440	1662	\N
20620	293441	3675	\N
20621	293442	4806	\N
20622	293443	1470	\N
20623	293444	395	\N
20624	293445	1665	\N
20625	293446	1911	\N
20626	293447	2509	\N
20627	293476	842	\N
20628	293448	174	\N
20629	293449	1214	\N
20630	293450	435	\N
20631	293451	1078	\N
20632	293452	970	\N
20633	293453	4494	\N
20634	293454	980	\N
20635	293455	590	\N
20636	293456	1767	\N
20637	293457	461	\N
20638	293458	3471	\N
20639	293459	1775	\N
20640	293460	255	\N
20641	293461	756	\N
20642	293462	520	\N
20643	293463	866	\N
20644	293464	824	\N
20645	293465	2719	\N
20646	293466	469	\N
20647	293467	793	\N
20648	293468	1850	\N
20649	293469	876	\N
20650	293470	1242	\N
20651	293471	833	\N
20652	293472	1139	\N
20653	293473	1139	\N
20654	293474	2201	\N
20655	293475	951	\N
20656	293477	739	\N
20657	293478	1850	\N
20658	293479	117	\N
20659	293480	43	\N
20660	293481	584	\N
20661	293482	1539	\N
20662	293483	1380	\N
20663	293484	151	\N
20664	293485	1924	\N
20665	293486	119	\N
20666	293487	739	\N
20667	293488	856	\N
20668	293489	229	\N
20669	293491	2574	\N
20670	293492	1327	\N
20671	293493	336	\N
20672	293494	469	\N
20673	293495	2420	\N
20674	293496	151	\N
20675	293497	5175	\N
20676	293498	5133	\N
20677	293499	1530	\N
20678	293500	1167	\N
20679	293501	5456	\N
20680	293502	2289	\N
20681	293512	2910	\N
20682	293517	4635	\N
20683	293518	3309	\N
20684	293519	256	\N
20685	293520	4120	\N
20686	293521	3164	\N
20687	293522	4979	\N
20688	293523	2242	\N
20689	293524	3862	\N
20690	293525	3593	\N
20691	293526	2314	\N
20692	293527	2305	\N
20693	293528	2262	\N
20694	293529	1149	\N
20695	293530	3891	\N
20696	293531	2905	\N
20697	293532	1616	\N
20698	293533	4769	\N
20699	293534	135	\N
20700	293535	244	\N
20701	293536	2226	\N
20702	293537	1328	\N
20703	293538	3917	\N
20704	293829	5838	\N
20705	293564	1451	f
20706	293565	3770	f
20707	293566	2637	f
20708	293567	1136	f
20709	293569	868	\N
20710	293574	1317	\N
20711	293577	3125	\N
20712	293578	879	\N
20713	293579	1558	\N
20714	293580	2935	\N
20715	293581	2701	\N
20716	293582	3130	\N
20717	293583	1603	\N
20718	293584	289	\N
20719	293585	1474	\N
20720	293586	2795	\N
20721	293587	1173	\N
20722	293588	2467	\N
20723	293589	2914	\N
20724	293590	751	\N
20725	293591	1036	\N
20726	293592	182	\N
20727	293594	301	\N
20728	293595	194	\N
20729	293597	404	\N
20730	293598	490	\N
20731	293599	472	\N
20732	293600	171	\N
20733	293601	196	\N
20734	293604	300	\N
20735	293605	204	\N
20736	293606	765	\N
20737	293607	766	\N
20738	293608	188	\N
20739	293609	493	\N
20740	293610	194	\N
20741	293614	176	\N
20743	293616	438	\N
20744	293617	2114	\N
20745	293618	877	\N
20746	293619	947	\N
20747	293620	393	\N
20748	293621	3441	\N
20749	293622	1371	\N
20750	293623	4764	\N
20751	293624	1546	\N
20752	293625	376	\N
20753	293626	1856	\N
20754	293627	600	\N
20755	293628	325	\N
20756	293629	246	\N
20757	293630	338	\N
20758	293631	1064	\N
20759	293632	202	\N
20760	293633	186	\N
20761	293637	4752	\N
20762	293638	368	\N
20763	293639	525	\N
20764	293641	205	\N
20765	293642	216	\N
20766	293643	283	\N
20767	293644	273	\N
20768	293645	290	\N
20769	293646	4751	\N
20770	293647	5030	\N
20771	293648	4980	\N
20772	293649	292	\N
20773	293650	356	\N
20774	293651	283	\N
20775	293652	219	\N
20776	293910	3046	\N
20777	293654	375	\N
20778	293656	268	\N
20779	293657	1411	\N
20780	293658	280	\N
20781	293659	329	\N
20782	293660	533	\N
20783	293663	1682	\N
20784	293666	1368	\N
20785	293671	1888	\N
20786	293672	2116	\N
20787	293673	2537	\N
20788	293674	1400	\N
20789	293675	1454	\N
20790	293676	969	\N
20791	293677	3019	\N
20792	293678	3896	\N
20793	293679	1641	\N
20794	293681	423	\N
20795	293683	1235	\N
20796	293684	423	\N
20798	293689	2066	\N
20800	293694	971	\N
20802	293700	2469	\N
20803	293701	2969	\N
20804	293702	3714	\N
20805	293703	3467	\N
20806	293704	1619	\N
20807	293705	421	\N
20808	293706	916	\N
20809	293730	5411	\N
20810	293731	5320	\N
20811	293732	5675	\N
20812	293733	1037	\N
20813	293734	1865	\N
20814	293735	2681	\N
20815	293736	1115	\N
20816	293737	122	\N
20817	293738	3575	\N
20818	293739	3317	\N
20819	293740	402	\N
20820	293741	2778	\N
20821	293742	4259	\N
20822	293743	3507	\N
20823	293744	3940	\N
20824	293745	4735	\N
20825	293746	3331	\N
20826	293747	3510	\N
20827	293748	3857	\N
20828	293749	3666	\N
20829	293750	3952	\N
20830	293751	3443	\N
20831	293752	4618	\N
20832	293753	3134	\N
20833	293754	4092	\N
20834	293755	4683	\N
20835	293756	3533	\N
20836	293757	3544	\N
20837	293758	3553	\N
20838	293759	3555	\N
20839	293760	3559	\N
20840	293761	2285	\N
20841	293762	913	\N
20842	293763	285	\N
20843	293766	3488	\N
20844	293782	5260	\N
20845	293783	3337	\N
20846	293790	3337	\N
20847	293796	257	\N
20848	293797	2843	\N
20849	293798	389	\N
20850	293799	711	\N
20851	293800	2284	\N
20852	293801	1026	\N
20853	293808	2488	\N
20854	293810	2440	\N
20855	293812	2846	\N
20856	293824	5907	\N
20857	293825	5485	\N
20858	293826	5871	\N
20859	293827	7180	\N
20860	293828	5202	\N
20861	293830	599	\N
20862	293831	3568	\N
20863	293832	3404	\N
20864	293833	1644	\N
20865	293834	2689	\N
20866	293835	1802	\N
20867	293836	4007	\N
20868	293837	4607	\N
20869	293838	5556	\N
20870	293839	3776	\N
20871	293840	1657	\N
20872	293841	1206	\N
20873	293842	452	\N
20874	293843	2445	\N
20875	293844	3194	\N
20876	293845	350	\N
20877	293846	478	\N
20878	293847	1975	\N
20879	293848	432	\N
20880	293849	2455	\N
20881	293850	3534	\N
20882	293851	5708	\N
20883	293852	1707	\N
20884	293853	2344	\N
20885	293854	4157	\N
20886	293855	3981	\N
20887	293856	3286	\N
20888	293857	3216	\N
20889	293858	4104	\N
20890	293859	4440	\N
20891	293860	3752	\N
20892	293861	5526	\N
20893	293862	651	\N
20894	293863	401	\N
20895	293864	4055	\N
20896	293865	80	\N
20897	293866	1259	\N
20898	293869	1109	\N
20899	293870	1122	\N
20900	293872	44	f
20901	293875	65	\N
20902	293881	62	\N
20903	293882	482	\N
20904	293883	80	\N
20905	293884	77	\N
20906	293885	2583	\N
20907	293887	2839	\N
20908	293888	4020	\N
20909	293889	2604	\N
20910	293890	2399	\N
20911	293891	622	\N
20912	293893	685	\N
20913	293897	721	\N
20914	293898	800	\N
20915	293899	721	\N
20916	293900	1210	\N
20917	293901	11720	\N
20918	293905	3610	\N
20919	293906	1480	\N
20920	293911	3806	\N
20921	293912	1731	\N
20922	293913	2687	\N
20923	293914	426	\N
20924	293915	1686	\N
20925	293916	2248	\N
20926	293917	2694	\N
20927	293918	3809	\N
20928	293919	1950	\N
20929	293920	1456	\N
20930	293921	1654	\N
20931	293922	4409	\N
20932	293923	203	\N
20933	293924	5557	\N
20934	293925	1740	\N
20935	293926	412	\N
20936	293927	1061	\N
20937	293928	1965	\N
20938	293929	4563	\N
20939	293930	2264	\N
20940	293931	2453	\N
20941	293932	3818	\N
20942	293933	2146	\N
20943	293934	2656	\N
20944	293935	3374	\N
20945	293936	460	\N
20946	293937	2748	\N
20947	293938	1140	\N
20948	293939	3393	\N
20949	293940	4171	\N
20950	293941	4240	\N
20951	293942	2168	\N
20952	293943	465	\N
20953	293944	3479	\N
20954	293945	4714	\N
20955	293946	3399	\N
20956	293947	2651	\N
20957	293948	11776	\N
20958	293949	11777	\N
20959	293950	11771	\N
20960	293953	11775	\N
20961	293955	2892	\N
20962	293956	2986	\N
20963	293957	11780	\N
20964	293959	11778	\N
20965	293962	2892	\N
20966	293970	11772	\N
20967	293971	2892	\N
20968	293973	11773	\N
20969	293975	3288	\N
20970	293979	11779	\N
20971	293981	11783	\N
20972	291426	467	f
20973	292064	14895	\N
20974	324734	3704	f
20975	324735	14895	\N
20976	324736	3704	f
20977	324737	1197	f
20978	324738	14896	\N
20979	324739	151	\N
20980	324740	164	\N
20981	324741	14898	\N
20982	324756	14898	\N
20983	324754	14899	\N
20984	324741	14899	\N
20985	324757	847	\N
20986	324748	847	\N
20987	324748	14895	\N
20988	324749	1679	f
20989	324749	2316	\N
20990	324750	2316	\N
20991	324771	1679	f
20992	324770	997	\N
20993	324769	14900	\N
20994	324753	14900	\N
20995	324743	14900	\N
20996	324743	997	\N
20997	324744	14901	\N
20998	324764	14901	\N
20999	324763	618	\N
21001	293575	1000	\N
21002	293655	1098	\N
21003	293715	1127	\N
21004	293612	1152	\N
21005	292260	1204	\N
21006	292922	1213	\N
21007	292927	1213	\N
21008	292920	1263	\N
21009	293636	1295	\N
21010	292254	1300	\N
21011	293170	1323	\N
21012	291770	1364	\N
21013	292256	1458	\N
21014	291861	1493	\N
21015	292242	1507	\N
21016	292049	1511	\N
21017	292051	1511	\N
21018	292604	1847	\N
21019	292128	1875	\N
21020	293112	2012	\N
21021	293065	2016	\N
21022	292199	2021	\N
21023	293066	2022	\N
21024	292575	15143	\N
21025	292734	2025	\N
21026	292737	2027	\N
21027	292353	2032	\N
21028	292601	2041	\N
21029	292288	2045	\N
21030	292771	2046	\N
21031	292603	2047	\N
21032	292914	2048	\N
21033	293368	2049	\N
21034	293963	2051	\N
21035	293078	2053	\N
21036	293549	2057	\N
21037	293552	2063	\N
21038	292035	2068	\N
21039	293903	2072	\N
21040	293554	2073	\N
21041	293691	2075	\N
21042	293092	2076	\N
21043	292774	2077	\N
21044	292777	2079	\N
21045	291715	2087	\N
21046	293880	2091	\N
21047	292552	2093	\N
21048	293423	2094	\N
21049	292374	2097	\N
21050	293513	2099	\N
21051	292380	2105	f
21052	293104	2108	\N
21053	292766	2110	\N
21054	292773	2110	\N
21055	293640	2191	\N
21056	293635	2246	\N
21057	292069	2316	\N
21058	292826	2367	\N
21059	292255	2379	\N
21060	293728	2572	\N
21061	292180	2575	\N
21062	292266	2617	\N
21063	292280	2631	\N
21064	293117	2638	\N
21065	292296	2641	\N
21066	292285	2641	\N
21067	292292	2650	\N
21068	292584	2672	\N
21069	292596	2672	\N
21070	293729	2673	\N
21071	292452	2674	\N
21072	292241	2680	\N
21073	292248	2827	\N
21074	293541	3158	\N
21075	292876	3171	\N
21076	293555	3202	\N
21077	292025	3850	\N
21078	293545	3858	\N
21079	293550	3873	\N
21080	292141	14867	\N
21081	292184	14870	\N
21082	292148	14871	\N
21083	292167	14876	\N
21084	292153	14877	\N
21085	292164	14878	\N
21086	292160	14880	\N
21087	293313	14893	\N
21088	293305	14894	\N
21089	292072	14898	\N
21090	292071	14899	\N
21091	292070	14900	\N
21092	292067	14901	\N
21093	292135	23	\N
21094	292174	23	\N
21095	292138	25	\N
21096	292177	25	\N
21097	292161	319	\N
21098	292133	8883	\N
21099	292173	8883	\N
21100	292150	8943	\N
21101	292155	8946	\N
21102	292149	8950	\N
21103	292159	9469	\N
21104	292139	14881	\N
21105	292178	14881	\N
21106	292870	14905	\N
21107	292437	14908	\N
21108	292867	14908	\N
21109	292872	14908	\N
21110	292884	14908	\N
21111	292885	14908	\N
21112	292864	14908	\N
21113	292888	14908	\N
21115	292896	14908	\N
21116	292899	14908	\N
21117	291785	14910	\N
21118	293961	14913	\N
21119	292943	14915	\N
21120	292399	14916	\N
21121	292886	14917	\N
21122	291762	14918	\N
21123	291756	14919	\N
21125	292866	14921	\N
21126	293966	14922	\N
21127	292614	14923	\N
21128	292894	14924	\N
21129	292887	14925	\N
21130	292869	14926	\N
21131	293977	14927	\N
