affectedgovernmentgisid	affectedgovernment	governmentshape
50290	29946	34787
50291	77786	34788
50292	28076	34788
50293	29945	34788
50294	29945	34789
50295	4110	34789
50296	4049	34789
50297	28076	34789
50298	77786	34789
50299	29945	34790
50300	28076	34790
50301	77786	34790
50302	77786	34791
50303	29946	34791
50304	28063	34791
50305	29946	34792
50306	77786	34792
50307	28076	34792
50308	29946	34793
50309	77786	34793
50310	28076	34793
50311	4233	30701
50312	4233	30682
50313	4233	2013
50314	42441	30701
50315	42441	30682
50316	42441	2013
50317	4136	30701
50318	4136	30682
50319	4136	2013
50320	29946	34794
50321	28076	34794
50322	77786	34794
50323	29946	34795
50324	28076	34795
50325	77786	34795
50326	77786	34796
50327	29946	34796
50328	28076	34796
50329	77786	34797
50330	29946	34797
50331	28076	34797
50332	77786	34798
50333	29946	34798
50334	28076	34798
50338	28076	34800
50339	77786	34800
50340	29946	34800
50341	23237	658
50342	23237	2021
50343	23237	2461
50344	23237	3029
50345	23237	3040
50346	23237	3283
50347	23237	4585
50348	23237	4734
50349	23237	5036
50350	23237	14533
50351	23237	28884
50352	23237	28907
50353	23237	28908
50354	23237	29067
50355	23237	29068
50356	23237	29071
50357	23237	204
50358	23229	658
50359	23229	2021
50360	23229	3029
50361	23229	3040
50362	23229	3283
50363	23229	4734
50364	23229	5036
50365	23229	14533
50366	23229	28884
50367	23229	28908
50368	23229	29071
50369	4959	204
50370	4959	2461
50371	4959	4585
50372	4959	28907
50373	4959	29067
50374	4959	29068
50375	23236	5296
50376	23236	2475
50377	23236	4491
50378	23236	5930
50379	23235	28885
50380	23235	28886
50381	23235	124
50382	23235	1531
50383	23235	2601
50384	23235	2247
50385	23235	2614
50386	23235	147
50387	4804	2247
50388	4804	147
50389	4804	2614
50390	4805	28885
50391	4805	1531
50392	4805	2601
50393	4805	28886
50394	4805	124
50395	4985	3040
50396	4985	28908
50397	4985	4734
50398	4985	14533
50399	4985	2021
50400	5226	2461
50401	5226	28907
50402	5127	2475
50403	5127	5930
50404	5128	4491
50405	4849	5930
50406	9857	12904
50407	9890	3289
50408	86551	3336
50409	29432	5258
50410	29432	3578
50411	29432	1102
50412	29439	3820
50413	29439	5628
50414	9872	34801
50415	29440	28423
50416	29440	28422
50417	29440	935
50418	29440	5056
50419	29439	5583
50420	29441	4984
50421	29441	2872
50422	29441	34801
50423	9856	34802
50424	86552	1165
50425	86552	34802
50426	29443	3481
50427	29442	4106
50428	29435	13
50429	29435	3289
50431	29435	30039
50432	29435	2610
50433	29435	2752
50434	29435	3128
50435	29435	3670
50436	29435	4309
50437	29435	5114
50438	29435	12904
50439	29434	1704
50440	29434	5297
50441	29434	288
50442	29434	676
50443	29434	1254
50444	29434	2080
50445	29434	2398
50446	29434	2798
50447	29434	3834
50448	29434	3865
50449	29434	4052
50450	29434	4207
50451	29433	1513
50452	29433	2968
50453	29433	3336
50454	29438	242
50455	29438	330
50456	29438	643
50457	29438	652
50458	29438	1250
50459	29438	1334
50460	29438	2111
50461	29438	2499
50462	29438	2922
50463	29438	3101
50464	29438	3342
50465	29438	4516
50466	29438	5926
50467	29438	31266
50469	29438	31274
50470	29438	31278
50471	29438	31279
50472	29438	31280
50473	29438	31281
50474	29438	31470
50475	29438	427
50476	29438	939
50477	29438	942
50478	29438	1100
50479	29438	1318
50480	29438	1355
50481	29438	1536
50482	29438	1639
50483	29438	1922
50484	29438	2258
50485	29438	2335
50486	29438	2454
50487	29438	2734
50488	29438	2804
50489	29438	3102
50490	29438	3240
50491	29438	3253
50492	29438	3387
50493	29438	3398
50494	29438	3454
50495	29438	3682
50496	29438	4257
50497	29438	4323
50498	29438	4672
50499	29438	4748
50500	29438	4833
50501	29438	5332
50502	29438	5371
50503	29438	5851
50504	29438	31265
50505	29438	31268
50506	29438	31269
50507	29438	31277
50508	29438	31465
50509	29438	31466
50510	29438	31471
50511	29438	31472
50512	29438	31473
50513	29438	31474
50514	29438	31475
50515	29437	473
50516	29438	454
50517	29438	4762
50518	29436	895
50519	29436	1280
50520	29436	1616
50521	29436	2290
50522	29436	2941
50523	29436	3841
50524	29436	5042
50525	29436	5354
50526	29436	5871
50527	29436	32686
50528	29436	32692
50529	29436	32695
50530	29436	32696
50531	29436	32697
50532	29436	32698
50533	29436	32699
50534	29436	32700
50535	29436	3157
50536	29436	4871
50537	29481	3270
50538	29481	1572
50539	29481	288
50540	29481	676
50541	29481	1254
50542	29481	1704
50543	29481	2080
50544	29481	2398
50545	29481	2798
50546	29481	3834
50547	29481	3865
50548	29481	4052
50549	29481	4207
50550	29481	5297
50551	29477	28987
50552	29477	5047
50553	29477	1590
50554	29477	4405
50555	29477	4979
50556	29477	28988
50557	29477	28984
50558	29477	28977
50559	29477	28979
50560	29477	28975
50561	29477	28973
50562	29477	28972
50563	29477	28976
50564	29477	28989
50565	29477	3537
50566	29480	13
50567	29480	2610
50568	29480	2752
50569	29480	3128
50570	29480	3289
50571	29480	3670
50572	29480	4309
50574	29480	5114
50575	29480	12904
50576	29480	30039
50577	29480	242
50578	29480	330
50579	29480	427
50580	29480	454
50581	29480	643
50582	29480	652
50583	29480	939
50584	29480	942
50585	29480	1100
50586	29480	1250
50587	29480	1318
50588	29480	1334
50589	29480	1355
50590	29480	1536
50591	29480	1639
50592	29480	1922
50593	29480	2111
50594	29480	2258
50595	29480	2335
50596	29480	2454
50597	29480	2499
50598	29480	2734
50599	29480	2804
50600	29480	2922
50601	29480	3101
50602	29480	3102
50603	29480	3240
50604	29480	3253
50605	29480	3342
50606	29480	3387
50607	29480	3398
50608	29480	3454
50609	29480	3682
50610	29480	4257
50611	29480	4323
50612	29480	4516
50613	29480	4672
50614	29480	4748
50615	29480	4762
50616	29480	4833
50617	29480	5332
50618	29480	5371
50619	29480	5851
50620	29480	5926
50621	29480	31265
50622	29480	31266
50623	29480	31268
50624	29480	31269
50626	29480	31274
50627	29480	31277
50628	29480	31278
50629	29480	31279
50630	29480	31280
50631	29480	31281
50632	29480	31465
50633	29480	31466
50634	29480	31470
50635	29480	31471
50636	29480	31472
50637	29480	31473
50638	29480	31474
50639	29480	31475
50640	29480	473
50641	29479	895
50642	29479	1280
50643	29479	1616
50644	29479	2290
50645	29479	2941
50646	29479	3157
50647	29479	3841
50648	29479	4871
50649	29479	5042
50650	29479	5354
50651	29479	5871
50652	29479	32686
50653	29479	32692
50654	29479	32695
50655	29479	32696
50656	29479	32697
50657	29479	32698
50658	29479	32699
50659	29479	32700
50660	29476	3015
50661	29476	5705
50662	29476	1102
50663	29476	3578
50664	29476	5258
50665	29478	96
50666	29478	3234
50667	29478	4368
50668	29478	4815
50669	29478	1513
50670	29478	2968
50671	29478	3336
50672	29484	627
50673	29484	5685
50674	29484	48
50675	29484	5315
50676	29484	5008
50678	29483	900
50679	29483	29172
50680	29483	33135
50681	29483	260
50682	29483	5230
50683	29483	2353
50684	29483	1320
50685	29483	2205
50686	29483	5119
50687	29483	31495
50688	29483	31494
50689	29483	31497
50690	29483	31491
50691	29483	29194
50692	29483	5130
50693	29483	31483
50694	29483	1490
50695	29483	31484
50696	29483	4041
50697	29483	4697
50698	29483	31479
50699	29483	31482
50700	29483	31478
50701	29483	31481
50702	29483	31480
50703	29483	31486
50704	29483	31485
50705	29483	5093
50706	29483	1061
50707	29483	31493
50708	29483	1843
50709	29483	1801
50710	29483	3732
50711	29483	14089
50712	29483	2017
50713	29483	2808
50714	29483	3824
50715	29483	4040
50716	29483	4179
50717	29483	464
50718	29483	439
50719	29483	2511
50722	29483	31501
50723	29483	31500
50724	29483	5751
50725	29483	2691
50726	29483	31502
50727	29483	31499
50728	29483	31503
50729	29483	13236
50730	29483	2693
50731	29483	31645
50732	29483	31641
50733	29483	31642
50735	29483	31644
50736	29483	31646
50737	29483	1575
50739	29483	3263
50740	29483	4163
50741	29483	4241
50742	29483	70
50743	29483	1961
50744	29483	3954
50745	29483	3900
50746	29483	2171
50747	29483	3507
50748	29483	5515
50749	29483	13235
50751	29483	31643
50752	29483	264
50753	29483	3164
50754	29483	2393
50755	29482	5166
50756	29482	13184
50757	29482	12634
50758	29482	14087
50759	29482	31476
50760	29482	14111
50761	29482	31487
50762	29482	31488
50763	29482	2957
50764	29482	2206
50765	29482	12639
50766	29482	31490
50767	29482	12566
50768	29482	29183
50769	29482	29185
50770	29482	29186
50771	29482	13188
50772	29482	29502
50773	29482	12637
50774	29482	12631
50775	29482	4415
50776	29482	3612
50777	29482	13189
50778	29482	28970
50779	29482	13187
50780	29482	28971
50781	29482	4609
50782	29482	12629
50783	29482	12641
50784	29482	12569
50785	29482	29192
50786	29482	889
50787	29482	13191
50788	29482	13186
50789	29482	29503
50790	29482	2243
50791	29482	29187
50792	29482	14425
50793	29482	5770
50794	29482	12642
50795	29482	12562
50796	29482	12635
50797	29482	14088
50798	29482	12563
50799	29482	13194
50800	29482	12561
50801	29482	3115
50802	29482	12568
50803	29482	13192
50804	29482	3929
50805	29482	506
50806	29482	32787
50807	29482	32789
50808	29482	32788
50809	29482	12644
50810	29482	29501
50811	29482	31477
50812	29483	3887
50813	29482	12632
50814	29482	1062
50815	29482	12628
50816	29482	217
50817	29482	34680
50818	29482	4170
50819	29482	1107
50820	29482	12633
50821	29482	12630
50823	23300	48
50824	23300	627
50825	23300	5008
50826	23300	5315
50827	23300	5685
50828	23299	96
50829	23299	1513
50830	23299	2968
50831	23299	3234
50832	23299	3336
50833	23299	4368
50834	23299	4815
50838	9869	34805
50839	29480	34805
50840	29435	34805
50841	9869	34806
50842	29435	34806
50843	29480	34806
50845	9884	34806
50846	9883	34807
50847	29435	34807
50848	9869	34807
50849	29480	34807
50850	9884	34805
50852	29480	34808
50853	9869	34808
50854	29435	34808
50855	9884	34808
50856	9867	4309
50857	6514	13
50858	6514	2610
50859	6514	2752
50860	6514	3128
50861	6514	3289
50862	6514	3670
50863	6514	4309
50864	6514	5114
50865	6514	12904
50866	6514	30039
50867	6514	34805
50868	6514	34806
50869	6514	34807
50870	6514	34808
50871	86553	3387
50872	86553	4833
50873	29480	34809
50874	29438	34809
50875	9871	34809
50876	86554	34810
50877	86555	34811
50878	86556	130
50879	62	130
50880	62	34811
50881	62	34810
50882	16442	14642
50883	16442	1298
50884	16442	3619
50885	16442	14216
50886	16442	326
50887	16442	14205
50888	16442	14204
50889	16442	5648
50890	16442	130
50891	16442	3394
50892	16654	12521
50893	16654	14212
50894	16654	12520
50895	16654	14211
50896	16654	4249
50897	16654	14213
50898	16654	2352
50899	16654	4810
50900	16654	14209
50901	16654	3120
50902	16654	424
50903	16654	5485
50904	16654	4145
50905	16654	1958
50906	16654	14214
50907	16654	3417
50908	16654	14210
50909	16654	2444
50910	16654	34810
50911	58	3394
50912	44	1298
50913	44	3619
50914	44	3394
50915	44	14216
50916	6454	282
50917	6454	29498
50918	6454	29496
50919	6454	29497
50920	6454	31771
50921	6454	2973
50922	6454	5592
50923	6454	2951
50924	6454	3297
50925	6454	1414
50926	6454	1425
50927	6454	2792
50928	6494	1092
50929	6494	2791
50930	6494	1938
50931	6494	3484
50932	6494	32860
50933	6494	5227
50934	6428	2987
50935	6428	13195
50936	6428	31770
50937	6428	808
50938	6428	29494
50939	6428	29493
50940	6428	507
50941	6428	4909
50942	6428	29483
50943	6428	4763
50944	6428	29495
50945	6428	5878
50946	6428	31639
50947	6428	5100
50948	6428	31638
50949	6421	375
50950	6421	5456
50951	6421	32855
50952	6421	32856
50953	6421	32859
50954	6421	3631
50955	6421	32858
50956	6421	32854
50957	6421	32857
50958	6421	5074
50959	6421	29487
50960	6421	29484
50961	6421	29482
50962	6421	4064
50963	6421	4074
50964	6421	29481
50965	6421	2653
50966	6452	29490
50967	6452	29485
50968	6452	1760
50969	6452	29477
50970	6452	29480
50971	6452	29478
50972	6452	29486
50973	6453	1246
50974	6453	897
50975	6453	2980
50976	6452	29492
50977	6420	4265
50978	6420	31772
50979	6420	1597
50980	6420	2755
50981	6420	2132
50982	6420	29491
50985	11913	32954
50986	11913	249
50987	11969	2071
50990	11972	554
50991	11972	2096
50992	11972	31402
50993	11972	31401
50994	11972	31403
50995	11972	3207
50996	11972	31359
50997	11972	1190
50998	11972	31404
50999	11888	2524
51000	11888	30231
51001	11888	31399
51002	11888	31406
51003	11888	31405
51004	11888	31380
51005	11888	4745
51006	11888	31400
51007	11956	1393
51008	11956	31379
51009	11956	31375
51010	11956	1618
51011	11956	31374
51012	11890	3428
51013	11890	1243
51014	11890	4950
51015	11890	34819
51016	11890	34820
51017	11890	31376
51018	11890	31372
51019	11890	3050
51020	11890	31373
51021	11890	31378
51022	11890	31371
51023	11890	31377
51024	77786	34824
51025	28076	34824
51026	29946	34824
51027	8627	30231
51028	8584	34819
51029	8600	31379
51030	8600	31375
51031	8600	31374
51032	8600	1618
51033	8600	34820
51034	8600	31376
51035	8600	31372
51036	8600	3050
51037	8600	31373
51038	8600	31378
51039	8600	31371
51040	8600	31377
51044	11956	34826
51045	11956	34827
51046	8600	34827
51048	8600	34829
51049	11890	34829
51052	8608	4950
51054	8601	1243
51055	11918	34831
51056	11918	34832
51057	8583	34831
51058	8612	31359
51059	77690	1190
51060	11972	34833
51061	8619	34833
51062	8591	31359
51063	8591	1190
51064	8591	31404
51065	86558	31404
51066	11888	34834
51068	11888	34835
51070	86561	34834
51071	11888	34836
51072	11890	34837
51073	8600	34837
51074	77683	34837
51075	86567	34835
51076	11888	34838
51077	8624	34838
51078	11888	34839
51079	86569	34839
51080	86568	34836
51082	14150	34843
51084	14128	34847
51085	14150	34848
51086	14130	32945
51087	14130	32946
51088	14140	34845
51089	14140	32933
51090	14140	34846
51091	14130	34841
51092	14130	32948
51093	14146	34849
51094	14146	34844
51095	14769	30374
51096	86570	3207
51097	8618	31402
51098	8618	31403
51099	8617	31401
51100	8617	31403
51101	11972	34850
51102	8617	554
51103	8617	3207
51104	8599	554
51105	8599	31403
51106	8599	3207
51107	8593	31401
51108	8617	34851
51109	8599	34851
51110	11972	34851
51114	8599	34853
51115	11972	34853
51116	8617	34853
51117	11888	34854
51118	8603	34854
51119	84741	31399
51120	29947	34855
51121	77786	34855
51122	4082	34855
51123	28063	34855
51124	4235	32071
51125	86572	31956
51126	77786	34856
51127	29947	34856
51128	28076	34856
51129	4179	5888
51130	29159	34857
51131	28237	34857
51132	28308	34857
51133	54056	34857
51134	29377	34857
51135	28204	34857
51136	28211	34857
51137	86533	34857
51138	29920	34857
51139	28207	34857
51140	86533	34858
51141	28308	34858
51142	29920	34858
51143	28204	34858
51144	54056	34858
51145	28237	34858
51146	29377	34858
51147	28211	34858
51148	28207	34858
51149	29159	34858
51150	29159	34859
51151	28237	34859
51152	28211	34859
51153	28204	34859
51154	28308	34859
51155	29920	34859
51156	54056	34859
51157	29377	34859
51158	86533	34859
51159	28207	34859
51160	28237	34860
51161	28204	34860
51162	28211	34860
51163	29377	34860
51164	54056	34860
51165	28207	34860
51166	86533	34860
51167	29159	34860
51168	29920	34860
51169	28308	34860
51170	29159	34861
51171	28204	34861
51172	54056	34861
51173	29920	34861
51174	28308	34861
51175	28207	34861
51176	86533	34861
51177	28237	34861
51178	28211	34861
51179	29377	34861
51180	3752	34735
51181	3882	34860
51182	3882	34858
51183	28207	34862
51184	86533	34862
51185	29159	34862
51186	28211	34862
51187	29920	34862
51188	28204	34862
51189	28308	34862
51190	3752	34862
51191	54056	34862
51192	29377	34862
51193	28237	34862
51194	3882	14255
51195	28204	34863
51196	29159	34863
51197	28211	34863
51198	29371	34863
51199	15023	34863
51200	29369	34863
51201	54056	34863
51202	86535	34863
51203	5740	3827
51204	13802	4658
51205	13802	865
51206	86573	33615
51207	86574	5927
51208	7201	1147
51209	7201	2166
51210	11230	36
51211	11230	602
51212	11230	5365
51213	11230	2564
51214	11230	2893
51215	11230	129
51216	5775	2042
51217	11230	3751
51218	11230	3925
51219	5775	79
51220	28063	34864
51221	29947	34864
51222	77786	34864
51223	77784	34865
51224	13012	34865
51226	13023	34867
51227	77784	34867
51228	77784	34868
51229	13023	34868
51230	77784	34869
51231	13020	34869
51232	13023	34870
51233	77784	34870
51234	77478	33089
51235	77478	34870
51236	77478	34869
51237	77478	34865
51238	77478	1009
51239	54055	34871
51240	29502	34871
51241	23302	34871
51242	54055	34872
51243	29502	34872
51244	23302	34872
51245	23302	34873
51246	29502	34873
51247	54055	34873
51248	23303	5200
51249	23303	1068
51250	23303	408
51251	23303	30493
51252	23303	3339
51253	23302	34874
51254	29502	34874
51255	54055	34874
51256	23302	34875
51257	13826	34875
51258	54055	34875
51259	29502	34875
51260	13830	34875
51261	23302	34876
51262	54055	34876
51263	29502	34876
51264	29502	34877
51265	23302	34877
51266	54055	34877
51267	23304	4785
51268	23304	34874
51269	23304	33604
51270	23304	34875
51271	23304	5891
51272	29502	34878
51273	23302	34878
51274	54055	34878
51275	23302	34879
51276	54055	34879
51277	29502	34879
51278	23305	2417
51280	23305	3693
51281	23305	5927
51282	23305	865
51283	23305	4658
51284	23305	5884
51285	23305	4110
51286	29967	146
51287	29967	152
51288	29967	193
51289	29967	408
51290	29967	865
51291	29967	1068
51292	29967	1265
51293	29967	1392
51294	29967	2088
51295	29967	2402
51296	29967	2417
51297	29967	2528
51298	29967	2549
51299	29967	3073
51300	29967	3300
51301	29967	3339
51302	29967	3449
51303	29967	3693
51304	29967	3971
51305	29967	4110
51306	29967	4510
51307	29967	4658
51308	29967	4785
51309	29967	4944
51310	29967	5018
51311	29967	5192
51312	29967	5200
51313	29967	5516
51314	29967	5884
51315	29967	5891
51316	29967	5927
51317	29967	29979
51318	29967	29981
51319	29967	30492
51320	29967	30493
51321	29967	31282
51322	29967	31283
51323	29967	31286
51324	29967	31287
51325	29967	31288
51326	29967	31289
51327	29967	31290
51328	29967	33604
51329	29967	33605
51330	29967	33606
51331	29967	33607
51332	29967	33608
51333	29967	33609
51334	29967	33610
51335	29967	33611
51336	29967	34871
51337	29967	34872
51338	29967	34873
51339	29967	34874
51340	29967	34875
51341	29967	34876
51342	29967	34877
51343	29967	34878
51344	29967	34879
51345	29970	408
51346	29970	1068
51347	29970	3339
51348	29970	5200
51349	29970	30493
51350	29971	4785
51351	29971	5891
51352	29971	33604
